uid,p2overhead
unit.005579,0.024179
unit.005580,0.02352
unit.005581,0.024961
unit.005582,0.023337
unit.005583,0.024976
unit.005584,0.024679
unit.005585,0.025021
unit.005586,0.025359
unit.005587,0.025877
unit.005588,0.025004
unit.005589,0.096546
unit.005590,0.025474
unit.005591,0.024529
unit.005592,0.024121
unit.005593,0.02355
unit.005594,0.023634
unit.005595,0.023735
unit.005596,0.024686
unit.005597,0.024149
unit.005598,0.021943
unit.005599,0.019759
unit.005600,0.019847
unit.005601,0.020093
unit.005602,0.019498
unit.005603,0.019456
unit.005604,0.019352
unit.005605,0.019613
unit.005606,0.020088
unit.005607,0.019288
unit.005608,0.018972
unit.005609,0.018282
unit.005610,0.072309
unit.005611,0.019778
unit.005612,0.019753
unit.005613,0.020256
unit.005614,0.019891
unit.005615,0.022296
unit.005616,0.022477
unit.005617,0.022038
unit.005618,0.087903
unit.005619,0.020979
unit.005620,0.021296
unit.005621,0.017936
unit.005622,0.020005
unit.005623,0.018219
unit.005624,0.019596
unit.005625,0.020209
unit.005626,0.01901
unit.005627,0.019339
unit.005628,0.01961
unit.005629,0.019485
unit.005630,0.073057
unit.005631,0.020552
unit.005632,0.019737
unit.005633,0.019762
unit.005634,0.019241
unit.005635,0.019532
unit.005636,0.019366
unit.005637,0.019803
unit.005638,0.019405
unit.005639,0.023308
unit.005640,0.025943
unit.005641,0.024941
unit.005642,0.027364
unit.005643,0.02487
unit.005644,0.026697
unit.005645,0.025319
unit.005646,0.026418
unit.005647,0.025796
unit.005648,0.026226
unit.005649,0.024633
unit.005650,0.026016
unit.005651,0.166967
unit.005652,0.031891
unit.005653,0.024623
unit.005654,0.024939
unit.005655,0.024749
unit.005656,0.024575
unit.005657,0.024402
unit.005658,0.024887
unit.005659,0.116941
unit.005660,0.024396
unit.005661,0.024597
unit.005662,0.026607
unit.005663,0.023643
unit.005664,0.023563
unit.005665,0.023492
unit.005666,0.022905
unit.005667,0.022779
unit.005668,0.023249
unit.005669,0.023278
unit.005670,0.023203
unit.005671,0.108886
unit.005672,0.025094
unit.005673,0.022864
unit.005674,0.023169
unit.005675,0.022461
unit.005676,0.023094
unit.005677,0.022839
unit.005678,0.023041
unit.005679,0.023027
unit.005680,0.020854
unit.005681,0.019123
unit.005682,0.018872
unit.005683,0.018698
unit.005684,0.018579
unit.005685,0.019165
unit.005686,0.019105
unit.005687,0.019311
unit.005688,0.019507
unit.005689,0.018436
unit.005690,0.021449
unit.005691,0.021679
unit.005692,0.073446
unit.005693,0.022565
unit.005694,0.021335
unit.005695,0.020535
unit.005696,0.022032
unit.005697,0.020787
unit.005698,0.020512
unit.005699,0.020667
unit.005700,0.097257
unit.005701,0.018676
unit.005702,0.020819
unit.005703,0.02077
unit.005704,0.019391
unit.005705,0.019267
unit.005706,0.020985
unit.005707,0.020374
unit.005708,0.019397
unit.005709,0.019076
unit.005710,0.01934
unit.005711,0.020354
unit.005712,0.078793
unit.005713,0.019616
unit.005714,0.019662
unit.005715,0.019499
unit.005716,0.019253
unit.005717,0.020082
unit.005718,0.020843
unit.005719,0.020673
unit.005720,0.020311
unit.005721,0.022942
unit.005722,0.025369
unit.005723,0.02514
unit.005724,0.026607
unit.005725,0.025309
unit.005726,0.025629
unit.005727,0.025073
unit.005728,0.024859
unit.005729,0.0248
unit.005730,0.025309
unit.005731,0.024424
unit.005732,0.024891
unit.005733,0.117888
unit.005734,0.025439
unit.005735,0.025235
unit.005736,0.025302
unit.005737,0.025145
unit.005738,0.024888
unit.005739,0.027924
unit.005740,0.024745
unit.005741,0.092178
unit.005742,0.020778
unit.005743,0.019316
unit.005744,0.018588
unit.005745,0.019387
unit.005746,0.021077
unit.005747,0.019514
unit.005748,0.020863
unit.005749,0.019818
unit.005750,0.022528
unit.005751,0.020496
unit.005752,0.019564
unit.005753,0.079568
unit.005754,0.022828
unit.005755,0.021598
unit.005756,0.023037
unit.005757,0.021411
unit.005758,0.020708
unit.005759,0.021865
unit.005760,0.021009
unit.005761,0.020951
unit.005762,0.024917
unit.005763,0.027087
unit.005764,0.026131
unit.005765,0.02752
unit.005766,0.02736
unit.005767,0.027612
unit.005768,0.026605
unit.005769,0.026189
unit.005770,0.027436
unit.005771,0.026582
unit.005772,0.027205
unit.005773,0.027206
unit.005774,0.099215
unit.005775,0.026409
unit.005776,0.026912
unit.005777,0.027059
unit.005778,0.026233
unit.005779,0.027281
unit.005780,0.027043
unit.005781,0.028422
unit.005782,0.101471
unit.005783,0.019726
unit.005784,0.019855
unit.005785,0.018636
unit.005786,0.020518
unit.005787,0.019558
unit.005788,0.019514
unit.005789,0.018628
unit.005790,0.019048
unit.005791,0.022238
unit.005792,0.020396
unit.005793,0.02045
unit.005794,0.07435
unit.005795,0.020604
unit.005796,0.020573
unit.005797,0.020979
unit.005798,0.020246
unit.005799,0.020675
unit.005800,0.023545
unit.005801,0.02364
unit.005802,0.021175
unit.005803,0.024542
unit.005804,0.026485
unit.005805,0.027538
unit.005806,0.027949
unit.005807,0.025634
unit.005808,0.027403
unit.005809,0.027378
unit.005810,0.02603
unit.005811,0.026158
unit.005812,0.026695
unit.005813,0.026068
unit.005814,0.026282
unit.005815,0.213637
unit.005816,0.078417
unit.005817,0.025824
unit.005818,0.026235
unit.005819,0.026099
unit.005820,0.026717
unit.005821,0.025846
unit.005822,0.026129
unit.005823,0.110384
unit.005824,0.019206
unit.005825,0.021352
unit.005826,0.021397
unit.005827,0.019672
unit.005828,0.020184
unit.005829,0.020022
unit.005830,0.020082
unit.005831,0.019682
unit.005832,0.019722
unit.005833,0.019633
unit.005834,0.020166
unit.005835,0.063539
unit.005836,0.020632
unit.005837,0.020239
unit.005838,0.020798
unit.005839,0.022144
unit.005840,0.021468
unit.005841,0.020902
unit.005842,0.020994
unit.005843,0.020468
unit.005844,0.023866
unit.005845,0.026802
unit.005846,0.026845
unit.005847,0.027057
unit.005848,0.026717
unit.005849,0.027265
unit.005850,0.026412
unit.005851,0.029073
unit.005852,0.026991
unit.005853,0.025576
unit.005854,0.02573
unit.005855,0.026103
unit.005856,0.110386
unit.005857,0.025563
unit.005858,0.025463
unit.005859,0.025704
unit.005860,0.025629
unit.005861,0.025894
unit.005862,0.025796
unit.005863,0.025705
unit.005864,0.105766
unit.005865,0.020259
unit.005866,0.020616
unit.005867,0.018981
unit.005868,0.020212
unit.005869,0.020059
unit.005870,0.019414
unit.005871,0.020301
unit.005872,0.020837
unit.005873,0.023491
unit.005874,0.019279
unit.005875,0.018575
unit.005876,0.081997
unit.005877,0.020794
unit.005878,0.021983
unit.005879,0.022206
unit.005880,0.022505
unit.005881,0.022096
unit.005882,0.02225
unit.005883,0.023125
unit.005884,0.020879
unit.005885,0.023957
unit.005886,0.0266
unit.005887,0.026161
unit.005888,0.026006
unit.005889,0.026309
unit.005890,0.025334
unit.005891,0.02589
unit.005892,0.026592
unit.005893,0.026572
unit.005894,0.026581
unit.005895,0.025941
unit.005896,0.026452
unit.005897,0.107596
unit.005898,0.027304
unit.005899,0.035473
unit.005900,0.026914
unit.005901,0.026139
unit.005902,0.027169
unit.005903,0.026431
unit.005904,0.026247
unit.005905,0.1073
unit.005906,0.021566
unit.005907,0.021164
unit.005908,0.020379
unit.005909,0.020151
unit.005910,0.021245
unit.005911,0.021474
unit.005912,0.022104
unit.005913,0.019755
unit.005914,0.020398
unit.005915,0.019514
unit.005916,0.02069
unit.005917,0.111509
unit.005918,0.018663
unit.005919,0.020177
unit.005920,0.022036
unit.005921,0.020124
unit.005922,0.020349
unit.005923,0.02002
unit.005924,0.020467
unit.005925,0.020357
unit.005926,0.023877
unit.005927,0.026106
unit.005928,0.026028
unit.005929,0.025887
unit.005930,0.025737
unit.005931,0.039442
unit.005932,0.025189
unit.005933,0.025866
unit.005934,0.025301
unit.005935,0.025828
unit.005936,0.025915
unit.005937,0.026199
unit.005938,0.12171
unit.005939,0.027775
unit.005940,0.027895
unit.005941,0.028365
unit.005942,0.026724
unit.005943,0.026732
unit.005944,0.026692
unit.005945,0.026622
unit.005946,0.356742
unit.005947,0.21975
unit.005948,0.083126
unit.005949,0.020694
unit.005950,0.020377
unit.005951,0.021107
unit.005952,0.020617
unit.005953,0.02057
unit.005954,0.020098
unit.005955,0.020027
unit.005956,0.019079
unit.005957,0.02104
unit.005958,0.093871
unit.005959,0.019381
unit.005960,0.022153
unit.005961,0.021745
unit.005962,0.021085
unit.005963,0.021594
unit.005964,0.020966
unit.005965,0.021462
unit.005966,0.021747
unit.005967,0.024226
unit.005968,0.027431
unit.005969,0.026336
unit.005970,0.026124
unit.005971,0.026017
unit.005972,0.025683
unit.005973,0.026212
unit.005974,0.025939
unit.005975,0.02628
unit.005976,0.025693
unit.005977,0.025971
unit.005978,0.026031
unit.005979,0.108916
unit.005980,0.026126
unit.005981,0.0261
unit.005982,0.026033
unit.005983,0.026177
unit.005984,0.025454
unit.005985,0.025702
unit.005986,0.026119
unit.005987,0.100123
unit.005988,0.020802
unit.005989,0.021292
unit.005990,0.020934
unit.005991,0.020573
unit.005992,0.020292
unit.005993,0.020845
unit.005994,0.020201
unit.005995,0.01988
unit.005996,0.019358
unit.005997,0.020701
unit.005998,0.021454
unit.005999,0.080188
unit.006000,0.019592
unit.006001,0.021121
unit.006002,0.02165
unit.006003,0.020867
unit.006004,0.020906
unit.006005,0.021202
unit.006006,0.022379
unit.006007,0.021126
unit.006008,0.024559
unit.006009,0.028876
unit.006010,0.027088
unit.006011,0.026108
unit.006012,0.026001
unit.006013,0.02665
unit.006014,0.026031
unit.006015,0.026472
unit.006016,0.025967
unit.006017,0.02695
unit.006018,0.026692
unit.006019,0.026719
unit.006020,0.105385
unit.006021,0.026478
unit.006022,0.026623
unit.006023,0.026455
unit.006024,0.026405
unit.006025,0.026381
unit.006026,0.026026
unit.006027,0.026381
unit.006028,0.099561
unit.006029,0.021361
unit.006030,0.022033
unit.006031,0.019652
unit.006032,0.020367
unit.006033,0.020092
unit.006034,0.020344
unit.006035,0.023337
unit.006036,0.020848
unit.006037,0.021262
unit.006038,0.020276
unit.006039,0.020635
unit.006040,0.075468
unit.006041,0.020735
unit.006042,0.021522
unit.006043,0.021105
unit.006044,0.021292
unit.006045,0.021499
unit.006046,0.020994
unit.006047,0.02167
unit.006048,0.02116
unit.006049,0.024203
unit.006050,0.027291
unit.006051,0.026768
unit.006052,0.02703
unit.006053,0.026185
unit.006054,0.026097
unit.006055,0.027227
unit.006056,0.026133
unit.006057,0.02664
unit.006058,0.025705
unit.006059,0.025996
unit.006060,0.026145
unit.006061,0.099963
unit.006062,0.025676
unit.006063,0.026074
unit.006064,0.026078
unit.006065,0.026402
unit.006066,0.025658
unit.006067,0.026046
unit.006068,0.025732
unit.006069,0.100074
unit.006070,0.0279
unit.006071,0.02531
unit.006072,0.02726
unit.006073,0.025786
unit.006074,0.026376
unit.006075,0.026277
unit.006076,0.02568
unit.006077,0.025581
unit.006078,0.026869
unit.006079,0.027448
unit.006080,0.026905
unit.006081,0.113445
unit.006082,0.028417
unit.006083,0.025959
unit.006084,0.025822
unit.006085,0.025335
unit.006086,0.025286
unit.006087,0.025697
unit.006088,0.025731
unit.006089,0.028684
unit.006090,0.023172
unit.006091,0.021062
unit.006092,0.020886
unit.006093,0.020877
unit.006094,0.02066
unit.006095,0.021176
unit.006096,0.020711
unit.006097,0.020353
unit.006098,0.020372
unit.006099,0.020835
unit.006100,0.02014
unit.006101,0.020037
unit.006102,0.075393
unit.006103,0.021923
unit.006104,0.021637
unit.006105,0.021764
unit.006106,0.021761
unit.006107,0.021679
unit.006108,0.021756
unit.006109,0.021763
unit.006110,0.111433
unit.006111,0.020447
unit.006112,0.021031
unit.006113,0.026582
unit.006114,0.020725
unit.006115,0.020106
unit.006116,0.021779
unit.006117,0.021047
unit.006118,0.021189
unit.006119,0.021922
unit.006120,0.019943
unit.006121,0.019678
unit.006122,0.075996
unit.006123,0.020026
unit.006124,0.021393
unit.006125,0.021038
unit.006126,0.021595
unit.006127,0.021616
unit.006128,0.022918
unit.006129,0.021871
unit.006130,0.021705
unit.006131,0.024504
unit.006132,0.027409
unit.006133,0.026887
unit.006134,0.027163
unit.006135,0.027051
unit.006136,0.030708
unit.006137,0.027262
unit.006138,0.026862
unit.006139,0.027524
unit.006140,0.028167
unit.006141,0.02778
unit.006142,0.0271
unit.006143,0.097465
unit.006144,0.026689
unit.006145,0.02697
unit.006146,0.026938
unit.006147,0.028581
unit.006148,0.026804
unit.006149,0.027719
unit.006150,0.026884
unit.006151,0.10528
unit.006152,0.020928
unit.006153,0.022073
unit.006154,0.019982
unit.006155,0.021223
unit.006156,0.020413
unit.006157,0.020405
unit.006158,0.02175
unit.006159,0.021448
unit.006160,0.021672
unit.006161,0.020198
unit.006162,0.02023
unit.006163,0.086882
unit.006164,0.020979
unit.006165,0.022012
unit.006166,0.022167
unit.006167,0.021473
unit.006168,0.021483
unit.006169,0.022308
unit.006170,0.022048
unit.006171,0.021833
unit.006172,0.025281
unit.006173,0.027692
unit.006174,0.027375
unit.006175,0.027643
unit.006176,0.027025
unit.006177,0.030721
unit.006178,0.026464
unit.006179,0.026588
unit.006180,0.0268
unit.006181,0.035215
unit.006182,0.028525
unit.006183,0.027448
unit.006184,0.130645
unit.006185,0.027201
unit.006186,0.026772
unit.006187,0.026599
unit.006188,0.026877
unit.006189,0.028439
unit.006190,0.027604
unit.006191,0.026498
unit.006192,0.098495
unit.006193,0.029068
unit.006194,0.025807
unit.006195,0.026473
unit.006196,0.025269
unit.006197,0.026392
unit.006198,0.02534
unit.006199,0.025406
unit.006200,0.026186
unit.006201,0.024974
unit.006202,0.026299
unit.006203,0.025567
unit.006204,0.109053
unit.006205,0.026192
unit.006206,0.026078
unit.006207,0.026095
unit.006208,0.025877
unit.006209,0.025547
unit.006210,0.025374
unit.006211,0.025398
unit.006212,0.025242
unit.006213,0.022939
unit.006214,0.021919
unit.006215,0.02151
unit.006216,0.021618
unit.006217,0.020507
unit.006218,0.032422
unit.006219,0.02052
unit.006220,0.020401
unit.006221,0.020405
unit.006222,0.020626
unit.006223,0.0198
unit.006224,0.019827
unit.006225,0.081618
unit.006226,0.021328
unit.006227,0.021614
unit.006228,0.021659
unit.006229,0.022732
unit.006230,0.021694
unit.006231,0.021178
unit.006232,0.021777
unit.006233,0.109819
unit.006234,0.019731
unit.006235,0.020906
unit.006236,0.021222
unit.006237,0.020927
unit.006238,0.02106
unit.006239,0.020556
unit.006240,0.020421
unit.006241,0.020269
unit.006242,0.020414
unit.006243,0.019803
unit.006244,0.019851
unit.006245,0.095104
unit.006246,0.020003
unit.006247,0.021515
unit.006248,0.020807
unit.006249,0.021047
unit.006250,0.021353
unit.006251,0.021614
unit.006252,0.021496
unit.006253,0.021124
unit.006254,0.024818
unit.006255,0.027482
unit.006256,0.028181
unit.006257,0.02634
unit.006258,0.02693
unit.006259,0.026221
unit.006260,0.027677
unit.006261,0.027136
unit.006262,0.029169
unit.006263,0.028746
unit.006264,0.027192
unit.006265,0.028276
unit.006266,0.116812
unit.006267,0.02667
unit.006268,0.027635
unit.006269,0.027664
unit.006270,0.029114
unit.006271,0.02674
unit.006272,0.030392
unit.006273,0.027396
unit.006274,0.093456
unit.006275,0.021413
unit.006276,0.021707
unit.006277,0.020461
unit.006278,0.023122
unit.006279,0.021958
unit.006280,0.020529
unit.006281,0.020846
unit.006282,0.020418
unit.006283,0.02103
unit.006284,0.022382
unit.006285,0.022554
unit.006286,0.084861
unit.006287,0.019794
unit.006288,0.021943
unit.006289,0.022629
unit.006290,0.021562
unit.006291,0.023019
unit.006292,0.024145
unit.006293,0.02424
unit.006294,0.022655
unit.006295,0.02597
unit.006296,0.028611
unit.006297,0.029411
unit.006298,0.030237
unit.006299,0.027553
unit.006300,0.028413
unit.006301,0.028349
unit.006302,0.028501
unit.006303,0.027554
unit.006304,0.02821
unit.006305,0.029932
unit.006306,0.029895
unit.006307,0.12684
unit.006308,0.02799
unit.006309,0.027906
unit.006310,0.027124
unit.006311,0.026808
unit.006312,0.026951
unit.006313,0.02679
unit.006314,0.027229
unit.006315,0.095719
unit.006316,0.020263
unit.006317,0.021591
unit.006318,0.021403
unit.006319,0.021168
unit.006320,0.021247
unit.006321,0.021637
unit.006322,0.020651
unit.006323,0.021137
unit.006324,0.019946
unit.006325,0.019988
unit.006326,0.020233
unit.006327,0.08968
unit.006328,0.020054
unit.006329,0.023319
unit.006330,0.022158
unit.006331,0.021602
unit.006332,0.021328
unit.006333,0.021934
unit.006334,0.021844
unit.006335,0.021502
unit.006336,0.024831
unit.006337,0.027776
unit.006338,0.028333
unit.006339,0.030113
unit.006340,0.027889
unit.006341,0.032626
unit.006342,0.028292
unit.006343,0.028523
unit.006344,0.028573
unit.006345,0.028225
unit.006346,0.027273
unit.006347,0.028336
unit.006348,0.079659
unit.006349,0.02814
unit.006350,0.027202
unit.006351,0.027637
unit.006352,0.027187
unit.006353,0.0276
unit.006354,0.027557
unit.006355,0.0279
unit.006356,0.102436
unit.006357,0.021293
unit.006358,0.021799
unit.006359,0.022677
unit.006360,0.021684
unit.006361,0.020876
unit.006362,0.021604
unit.006363,0.020831
